Date/Time,Total Energy Usage
7/20/2019 0:45,29.48659134
7/20/2019 1:00,29.15896255
7/20/2019 1:15,28.83133376
7/20/2019 1:30,27.84844738
7/20/2019 1:45,28.17607617
7/20/2019 2:00,169.547909
7/20/2019 2:15,172.4965683
7/20/2019 2:30,167.7459506
7/20/2019 2:45,27.19318979
7/20/2019 3:00,26.53793221
7/20/2019 3:15,26.21030341
7/20/2019 3:30,28.17607617
7/20/2019 3:45,27.19318979
7/20/2019 4:00,166.7630641
7/20/2019 4:15,169.0564658
7/20/2019 4:30,168.4012082
7/20/2019 4:45,27.84844738
7/20/2019 5:00,27.52081858
7/20/2019 5:15,27.19318979
7/20/2019 5:30,26.865561
7/20/2019 5:45,28.17607617
7/20/2019 6:00,28.17607617
7/20/2019 6:15,27.19318979
7/20/2019 6:30,27.19318979
7/20/2019 6:45,26.53793221
7/20/2019 7:00,27.84844738
7/20/2019 7:15,167.0906929
